ID;Active (0/1);Name *;Categories (x,y,z...);Cost price;Description;Image URLs (x,y,z...)
130;1;Baby Born, X-Mas Outfit, ubranka;Lalki/Akcesoria dla lalek;56.99;Czerwony, biały i zielony to klasyczne kolory Świąt Bożego Narodzenia. Strój BABY born wpisuje się w ten wiecznie zielony trend. Ma na sobie sweterek z norweskimi wzorami i świątecznymi motywami. Na sweterku znajdują się płatki śniegu i choinki oraz kaczka Berta i niedźwiedź Bruno, oboje w świątecznych czapeczkach. Subtelne sztruksowe spodnie w kolorze jodłowej zieleni pasują idealnie. Klasyczna świąteczna czapka zdobi głowę.  Wysokiej jakości ubranka dla lalki marki BABY born. Dla urozmaiconej, różnorodnej i długotrwałej zabawy poprzez zabawę. Bardzo łatwe do zakładania i zdejmowania. Strój BABY born X-MAS 43 cm z sweterkiem, spodniami i czapką. W komplecie z wieszakiem na ubrania. Dodatkowe informacje:   Marka:  Baby Born Rodzaj:  Ubranka Wymagania wiekowe:  od 3 lat Płeć:  Dziewczynki Pozostałe parametry:  Sweterek Spodenki Czapeczka świąteczna  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-x-mas-outfit-ubranka-7134352.jpg
131;1;Barbie, Syrenka Malibu, lalka filmowa;Lalki/Lalki celebrytki;99.99;"Zanurz się w świecie przygód z lalką Barbie ""Malibu"" Roberts inspirowaną bajką ""Barbie Mermaid Power Moc syrenek""! Na magiczny wygląd syrenki lalki Barbie składają się bardzo długie niebieskie włosy i piękny ogon z efektem ombre, wspaniałymi akcentami i łuskami. Lalka ma także 2 wymienne płetwy, 2 tiary wysadzane ""klejnotami"", 2 naszyjniki i szczotkę do włosów, dlatego dzieci mogą tworzyć niesamowite stylizacje na każdą przygodę. Uroczy mały konik morski inspiruje do wspaniałych opowieści o przyjaźni. Kolory i elementy dekoracyjne mogą się różnić. Lalki Barbie Mermaid Power Moc syrenek dla dzieci od 3 roku życia inspirują do odtwarzania ulubionych filmowych momentów lub tworzenia własnych opowieści!  ";https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-syrenka-malibu-lalka-filmowa-7271930.jpg
132;1;Baby Born, wieszak na ubrania, 5 szt.;Lalki/Akcesoria dla lalek;29.49;BABY born Wieszak na ubrania, 5-pak 43 cm Kolorowe wieszaki umożliwiające zaprowadzenie porządku w garderobie. Pora na zmiany w garderobie BABY born. Tylko jakie? Może przyszyć łaty i wzmocnić kolana na spodniach, a może przyczepić perełki do jeansowej bluzy? Albo wyprasować spódniczkę, żeby znowu nadawała się do noszenia? Chyba nie. Nadszedł czas, żeby powiesić ubrania na wieszaki - i to na pięć wieszaków w różnych kolorach. Wysokiej jakości akcesoria do oryginalnych lalek BABY born. Dla ciekawszej, różnorodnej i niekończącej się zabawy. Wieszaki BABY born 5-pak 43 cm Dodatkowe informacje:  Nr katalogowy:  831144-116721 Marka:  Baby Born Rodzaj:  Pozostałe Wymagania wiekowe:  od 3 lat Kolor:  Wielokolorowy  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-wieszak-na-ubrania-5-szt-7097886.jpg
133;1;Barbie, Opiekunka Skipper, zestaw z lalką i akcesoriami;Lalki/Lalki celebrytki;92.49;Baw się i wciel w rolę niani z zestawem Barbie Skipper z linii Klub Opiekunek Ten zestaw do zabawy Skipper Klub Opiekunek zawiera lalkę nianię, lalkę bobaska i spacerówkę, która podskakuje w górę i w dół podczas popychania Zainspiruj się do realistycznej zabawy, korzystając z akcesoriów, takich jak kocyk dla malucha, grzechotka, butelka i miś „przytulanka”. Lalka niania ma na sobie sukienkę na ramiączkach, a stylizację dopełniają buciki. Dzieci od 3 roku życia pokochają zabawę w nianię i troszczenie się o innych dzięki temu inspirującemu zestawowi do zabawy w opiekę i opowiadanie historii. Lalki nie stoją samodzielnie. Kolory i elementy dekoracyjne mogą się różnić.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-opiekunka-skipper-zestaw-z-lalka-i-akcesoriami-7278831.jpg
134;1;Enchantimals, Rodzina Ofelia Ostrich, zestaw z lalką i zwierzakami;Lalki/Mini lalki i zwierzaki;52.99;Odkryj magiczną moc przyjaźni i przyrody dzięki tym uroczym zestawom Enchantimals z rodzinką zwierzątek! W zestawie znajduje się jedna lalka Enchantimals (15 cm) oraz figurki zwierzątek. Lalki ubrane są w tematyczne stylizacje - modne, wygodne i praktyczne! Zwierzęcy przyjaciele mają urocze detale, które zachęcają do puszczenia wodzy fantazji. Zbierz wszystkie lalki, aby stworzyć swój własny świat Enchantimals! Wiek dziecka:  powyżej 4 roku życia.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/enchantimals-rodzina-ofelia-ostrich-zestaw-z-lalka-i-zwierzakami-6875137.jpg
135;1;Enchantimals, Rodzina Pristina Polar Bear, zestaw z lalką i zwierzakami;Lalki/Mini lalki i zwierzaki;52.99;Odkryj magiczną moc przyjaźni i przyrody dzięki tym uroczym zestawom Enchantimals z rodzinką zwierzątek! W zestawie znajduje się jedna lalka Enchantimals (15 cm) oraz figurki zwierzątek. Lalki ubrane są w tematyczne stylizacje - modne, wygodne i praktyczne! Zwierzęcy przyjaciele mają urocze detale, które zachęcają do puszczenia wodzy fantazji. Zbierz wszystkie lalki, aby stworzyć swój własny świat Enchantimals!  Wiek dziecka:  powyżej 4 roku życia.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/enchantimals-rodzina-pristina-polar-bear-zestaw-z-lalka-i-zwierzakami-6609399.jpg
136;1;Evi Love, lalka ze szczeniaczkami;Lalki/Mini lalki i zwierzaki;29.49;Lalka Evi z trzema uroczymi szczeniaczkami w koszyczku. W zestawie akcesoria do opieki nad pieskami:  miseczka, butelka i kość. Wysokość lalki:  12 cm.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/evi-love-lalka-ze-szczeniaczkami-6081692.jpg
137;1;Mega Creative, Śpiochy, ubranko dla lalek;Lalki/Akcesoria dla lalek;30.99;Zalety produktu:  ubranko składa się z 2 części, zabawa staje się przyjemniejsza gdy dziecko ma możliwość przebierać swoją pociechę. Każda z Lalek znajdujących się w Twojej kolekcji oczekuje, by jej garderoba była gotowa na każdą okazję. Komplety ubranek dla lalek Mega Creative nadają najnowszym trendom unikalnego szyku. Zawartość zestawu:  body/śpiochy, śliniaczek, wieszak. Wymiary produktu dł. x wys. cm:  22 x 21. Wymiary opakowania szer. x wys. x gł. cm:  26 x 35 x 2. Waga produktu bez opakowania (kg):  0,03 kg. Waga produktu w opakowaniu (kg):  0,10 kg. Nie wymaga zasilania bateriami. Zabawka przeznaczona dla dzieci w wieku:  3+.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-spiochy-ubranko-dla-lalek-7339557.jpg
138;1;Baby Born, zestaw ręczników z kapturem;Lalki/Akcesoria dla lalek;50.99;Niedźwiadek Bruno jest kapitanem wanienki, więc rozchlapuje wodę gdzie popadnie. Na różowym ręczniku białe kreski wyglądają jak fale. Zanim owinie się ręcznikiem i założy kaptur, Baby Born dokładnie wyszoruje się flanelową myjką i żółtym mydełkiem. Wysokiej jakości akcesoria do oryginalnych lalek Baby Born. Dla ciekawszej, różnorodnej i niekończącej się zabawy. Odpowiednie dla mniejszych lalek. Ręcznik z kapturem, flanelową myjką i zabawkowym mydłem. Wymiary opakowania:  36 x 19 x 2 cm. Wiek:  3+.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-zestaw-recznikow-z-kapturem-6950591.jpg
139;1;Barbie Fashionistas, Modna przyjaciółka, lalka nr 181;Lalki/Lalki celebrytki;27.99;Barbie i Ken celebrują różnorodność z lalkami Fashionistas, które zachęcają dzieci do tworzenia opowieści osadzonych w prawdziwym świecie oraz podążania za marzeniami.  Niezwykła linia lalek Barbie Fashionistas prezentuje różne typy sylwetki oraz zróżnicowane połączenia odcieni skóry, fryzur, kolorów oczu i włosów, a także mnóstwo ubranek inspirowanych najnowszymi trendami! Każda lalka Barbie ma na sobie wyjątkowy strój, który pasuje do jej stylu. Stylizację dopełniają modne akcesoria, takie jak para bucików czy bransoletka. Różnorodność lalek wyraża się też poprzez ich fryzury o rożnych kolorach, typach włosów i stylach. Winylowe opakowanie wielokrotnego użytku z suwakiem może posłużyć do przechowywania lalki lub ubranek i akcesoriów Barbie. Można je też dowolnie ozdobić, np. za pomocą naklejek. Opakowanie możesz wykorzystać na wiele sposobów - spakuj w nie zabawki, noś ze sobą i personalizuj. To doskonały prezent dla dzieci od 3 roku życia, który pozwoli im opowiadać własne historyjki i odkrywać niezwykły świat Barbie. Większa różnorodność sprawia, że kolekcjonowanie lalek Barbie Fashionistas daje jeszcze więcej radości. Zbierz je wszystkie, aby poszerzyć możliwości zabawy (sprzedawane oddzielnie, zależnie od dostępności). Informacje dodatkowe:  Lalki są sprzedawane oddzielnie i w zależności od dostępności. Lalki nie stoją samodzielnie. Płaskie buciki pasują na lalki z ruchomymi kostkami lub płaskimi stopami. Kolory i elementy dekoracyjne mogą się różnić. Wiek dziecka:  od 3 lat  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-fashionistas-modna-przyjaciolka-lalka-181-7193078.jpg
140;1;Enchantimals, Sage i Sabella Skunk, zestaw z 2 lalkami i zwierzątkami;Lalki/Mini lalki i zwierzaki;65.49;Poznaj siostrzyczki Enchantimals! Urocze i sympatyczne siostry Enchantimals - starsza (15 cm) i młodsza (10 cm) - uwielbiają robić wszystko razem! Do wyboru masz zestawy zawierające siostry króliczki, liski, jelonki, pawie lub skunksiki. Lalki można ustawić tak, aby trzymały się za rączki, co podkreśla ich wyjątkową siostrzaną więź. Każda lalka ma też do towarzystwa urocze zwierzątko. Zestaw z 2 lalkami i 2 figurkami zwierzątek zapewnia mnóstwo wesołej zabawy w stylu Enchantimals dla najmłodszych! Lalki są ubrane w pasujące do siebie stroje z wyjmowanymi akcesoriami, które umożliwiają zabawę modą. Doskonały prezent dla dzieci od 4 roku życia, który zachęca do zabawy z wyobraźnią.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/enchantimals-sage-i-sabella-skunk-zestaw-z-2-lalkami-i-zwierzatkami-7106862.jpg
141;1;L.O.L. Surprise, O.M.G., Sports Doll, Kicks Babe, lalka modowa;Lalki/Lalki celebrytki;99.99;L.O.L. Surprise O.M.G. Sports wkraczają do akcji! Modne, odważne, zwariowane. Dziewczyny kochają aktywność fizyczną, dlatego nawet poza salą fitness, czy boiskiem uwielbiają nosić ubrania w sportowej stylizacji! Od wyjść z koleżankami do kawiarni, czy na zakupy po spotkanie w bibliotece, z pewnością znajdą nowe modowe trendy, poznając przy tym nowych przyjaciół! Czy wy też oszaleliście na ich punkcie? O tak, LOL Surprise O.M.G. nie pozwolą nikomu przejść obojętnie. Mają wspaniałe stroje i akcesoria modowe, a ich absolutnie przepięknie wystylizowane fryzury i makijaże, zachwycają kolorystyką i oryginalnością. Czy jesteście gotowe na taką dawkę niespodzianek z LOL Surprise O.M.G.? L.O.L. Surprise O.M.G. to zabawa w odkrywanie z lalką typu „fashion”. Opakowanie skonstruowano tak, by dziewczynki na każdym etapie rozpakowywania kolejnych niespodzianek czuły dreszczyk emocji, otwierając aż 20 różnych elementów zestawu. Kolorowe pudełko doskonale koresponduje z tematyką serii. Wśród niespodzianek znajdują się akcesoria do stylizowania lalki, od odjazdowych ubrań, po oryginalne dodatki. Całość pozwala na stworzenie wyjątkowej stylizacji. Bo przecież lalki L.O.L. Surprise O.M.G. właśnie takie są – wyjątkowe i oryginalne! Zbierz wszystkie modne lalki LOL Surprise OMG Sports i przygotuj się na odkrywanie świata LOL Surprise! Cechy produktu:  Lalka O.M.G. Sports Dolls Odpakuj ponad 20 niespodzianek, w tym wiele akcesoriów sportowych i modowych, szczotkę do włosów i stojak na lalkę. Nowe pudełko z okienkiem Akcesoria z motywem sportowym Specyfikacja:  Wysokość lalki:  ok. 27 cm Wymiary opakowania:  31x25,5x7,5 cm Wiek:  3+  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lol-surprise-omg-sports-doll-kicks-babe-lalka-modowa-7353224.jpg
142;1;Evi Love, Doktor Evi, Ambulans 2w1;Lalki/Mini lalki i zwierzaki;95.49;Evi uwielbia zwierzęta, więc postanowiła zostać weterynarzem. Teraz uczy się profesjonalnej opieki nad zwierzątkami. Najważniejsze by jej podopieczni byli zdrowi i zadowoleni. Rozkładany ambulans ma otwieraną tylną część, która zamienia ambulans w klinikę weterynaryjną. Klinika zaopatrzona jest w składany stół, wysuwane szufladki, schowek z otwieranymi drzwiczkami oraz ruchomą słuchawkę prysznicową. Dołączone liczne akcesoria można precyzyjnie mocować w rączkach laleczki za pomocą wypustek. Laleczka ma zginane w kolanach nóżki i ruchome nadgarstki. Ubrana jest w turkusowe spodnie i kolorowy fartuch. Przeznaczona dla dziecka powyżej 3. roku życia. Wymiary pojazdu:  około 20x12x10 cm Długość kliniki po rozłożeniu:  ok. 28 cm W zestawie:  lalka Evi, rozkładany pojazd - vet mobile, kotek i piesek, wanienka do mycia zwierzątek, walizka doktora z przyrządami medycznymi:  kroplówką, kołnierzem, inhalatorem, mikroskopem, przenośnym aparatem USG i innymi.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/evi-love-doktor-evi-ambulans-2w1-6697714.jpg
143;1;Smoby, Baby Nurse, elektroniczny kącik opiekunki;Lalki/Akcesoria dla lalek;328.0;Baby Nurse Elektroniczny Kącik opiekunki Elektroniczny kącik opiekunki z 20 akcesoriami w tym lalką. Zestaw składa się z  trzech różnych obszarów:  kuchni z krzesełkiem, strefy pielęgnacji lalki oraz  sypialni z karuzelką. W zestawie atrapa kamery i elektronicznej niani z dźwiękiem dla zwiększenia realizmu opieki nad lalką. Zestaw nie zawiera lalki. Dodatkowe informacje:  Marka:  Baby Nurse Rodzaj:  Kącik do pielęgnacji Wymagania wiekowe:  od 3 lat Płeć:  Dziewczynki Produkt na baterie:  Tak Baterie w zestawie:  Nie Kolor:  Beżowy Kolor:  Biały Kolor:  Różowy Wymiary:  43 x 59 x 48 cm Wymiary opakowania:  18,4 x 39,9 x 51,7 cm   ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/smoby-baby-nurse-elektroniczny-kacik-opiekunki-7236637.jpg
144;1;Baby Born, ubranka dla lalki na 4 pory roku;Lalki/Akcesoria dla lalek;174.99;Zestaw ubranek na 4 pory roku BABY BORN. Śwetne uzupełnienie zabawy! Dodatkowe informacje:  Nr katalogowy:  829424-116720 Marka:  Baby Born Rodzaj:  Ubranka Wymagania wiekowe:  od 3 lat Kolor:  Wielokolorowy Kolor:  Wielokolorowy  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-ubranka-dla-lalki-na-4-pory-roku-7097870.jpg
145;1;Polly Pocket, Tort urodzinowy, zestaw z laleczkami i akcesoriami;Lalki/Mini lalki i zwierzaki;79.99;"Przygotuj się na przyjęcie urodzinowe z zestawem do zabawy Tort urodzinowy Polly Pocket! Z tym uroczym zestawem w kształcie dwuwarstwowego tortu (z opakowaniem przypominającym pudełko na tort) czeka Cię aż 7 dni urodzinowych niespodzianek (i 25 elementów do zabawy). Przez cały tydzień przed urodzinami możesz otwierać po jednej przegródce, aby znajdować wyjątkowe niespodzianki. W przegródce 6 jest żółty przycisk serduszka. Gdy go naciśniesz, pokaże się druga warstwa ""tortu"", w której skrywa się ostatnia, najwspanialsza niespodzianka:  karuzela z jednorożcami. Tematyczne obszary zabawy to między innymi garderoba, sala imprezowa i stos prezentów. Wiek dziecka:  od 4 lat.  ";https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/polly-pocket-tort-urodzinowy-zestaw-z-laleczkami-i-akcesoriami-6981528.jpg
146;1;Baby Born, Gość urodzinowy, ubranka dla lalki 43 cm;Lalki/Akcesoria dla lalek;50.49;Baby Born wyprawia przyjęcie na trzydziesty jubileusz. Goście mają stawić się w przebraniach. Chłopczyk uwielbia superbohaterów, nic więc dziwnego, że wystąpił jako batman, tyle że w psiej wersji, lepiej znanej jako batdog. Z początku nadal nosi maskę na nosie. Uuups! I tak każdy go w chwilę rozpoznał. Ściągnął więc maskę i udekorował nią portret pieska Bello na swojej niebieskiej bluzie z kapturem. Na nogawkach spodni widnieją błyskawice teraz wygląda jak prawdziwy superbohater. Wysokiej jakości ubranka do oryginalnych lalek Baby Born. Dla ciekawszej, różnorodnej i niekończącej się zabawy. Prosty krój sprawia, że ubieranie i rozbieranie jest dziecinnie łatwe. Gość Baby Born Happy Birthday 43 cm. W zestawie koszula, spodnie i wieszak na ubrania.   ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-gosc-urodzinowy-ubranka-dla-lalki-43-cm-7082750.jpg
147;1;Baby Born, butelka z łyżeczką dla lalki;Lalki/Akcesoria dla lalek;37.99;Akcesoria, które potrzebne są każdej mamie by móc w pełni opiekować się swoim dzieckiem. Ta interaktywna butelka, wydająca dźwięk jedzenia, jest idealnie dopasowana do małych rączek. Zawartość i cechy zestawu:  butelka dla lalki interaktywna funkcja dźwiękowa - po naciśnięciu guziczka, emituje dźwięki picia i przełykania nakładka do pojenia wodą nakładka z końcówką w formie specjalnej łyżeczki do podawania pokarmu dla lalki nakrętka tradycyjna łyżeczka Wymagana bateria:  2 x LR44 (baterie testowe w zestawie). Przeznaczone dla dzieci w wieku:  3+.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-butelka-z-lyzeczka-dla-lalki-6556000.jpg
148;1;Barbie Extra, lalka deluxe z akcesoriami;Lalki/Lalki celebrytki;119.99;"Ten zestaw Barbie Extra Deluxe z lalką i ubrankami pozwala wyznaczać trendy dzięki ponad 15 modnym elementom, które można dowolnie łączyć, by stworzyć ponad 30 niezwykłych stylizacji. Ubranka podkreślają niezwykły styl Barbie:  różowy futerkowy płaszcz, dwukolorowa kwiecista sukienka, winylowa spódniczka, czarne spodnie i 3 bluzki:  1 z nadrukiem w kropki, 1 z falbankami i 1 z kokardką. Wśród modnych akcesoriów są torebka w kształcie szminki, pasek z logo Barbie, okulary przeciwsłoneczne, opaska do włosów z ""perełkami"", 2 pary bucików i biżuteria. Lalka Barbie z punktami zgięcia ma długie, różowe włosy, które zostały pokarbowane i częściowo upięte na górze. Piesek też jest niezwykle modny - ma kokardkę z ""perełkami"", obrożę i uroczą minkę. W zestawie:  lalka Barbie (29 cm) w sukience, bucikach i z dodatkami, 1 figurka zwierzątka, 1 torebka, 1 para bucików, 1 spódniczka, 3 bluzki, 1 płaszcz, 1 para spodni, 1 opaska na głowę, 1 naszyjnik, 1 para okularów przeciwsłonecznych. Wiek dziecka:  od 3 lat.  ";https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-extra-lalka-deluxe-z-akcesoriami-7358432.jpg
